Step,Sequence,Sum,Choices
17,"[ -1 3 0 1 ]",3,"- + 0 + "
23,"[ -1 0 3 1 ]",3,"- 0 + + "
43,"[ 1 3 0 -1 ]",3,"+ + 0 - "
49,"[ 1 0 3 -1 ]",3,"+ 0 + - "
72,"[ 0 3 0 0 ]",3,"0 + 0 0 "
78,"[ 0 0 3 0 ]",3,"0 0 + 0 "
