Step,Sequence,Sum,Choices
27,"[ 1 4 0 0 0 ]",5,"+ + 0 0 0 "
75,"[ 1 0 0 4 0 ]",5,"+ 0 0 + 0 "
87,"[ -1 4 6 -4 0 ]",5,"- + + - 0 "
111,"[ -1 -4 6 4 0 ]",5,"- - + + 0 "
144,"[ -1 0 6 0 0 ]",5,"- 0 + 0 0 "
167,"[ 0 4 6 -4 -1 ]",5,"0 + + - - "
187,"[ 0 4 0 0 1 ]",5,"0 + 0 0 + "
191,"[ 0 -4 6 4 -1 ]",5,"0 - + + - "
224,"[ 0 0 6 0 -1 ]",5,"0 0 + 0 - "
235,"[ 0 0 0 4 1 ]",5,"0 0 0 + + "
