Step,Sequence,Sum,Choices
26,"[ -1 -4 6 4 0 ]",5,"- - + + 0 "
50,"[ -1 0 6 0 0 ]",5,"- 0 + 0 0 "
74,"[ -1 4 6 -4 0 ]",5,"- + + - 0 "
106,"[ 0 -4 6 4 -1 ]",5,"0 - + + - "
126,"[ 0 0 0 4 1 ]",5,"0 0 0 + + "
130,"[ 0 0 6 0 -1 ]",5,"0 0 + 0 - "
150,"[ 0 4 0 0 1 ]",5,"0 + 0 0 + "
154,"[ 0 4 6 -4 -1 ]",5,"0 + + - - "
206,"[ 1 0 0 4 0 ]",5,"+ 0 0 + 0 "
230,"[ 1 4 0 0 0 ]",5,"+ + 0 0 0 "
