Step,Sequence,Sum,Choices
4,"[ 0 2 0 ]",2,"0 + 0 "
11,"[ 1 0 1 ]",2,"+ 0 + "
15,"[ 1 2 -1 ]",2,"+ + - "
23,"[ -1 2 1 ]",2,"- + + "
