Step,Sequence,Sum,Choices
37,"[ -1 -5 10 10 -5 -1 ]",8,"- - + + - - "
49,"[ -1 -5 10 0 5 -1 ]",8,"- - + 0 + - "
67,"[ -1 -5 0 10 5 -1 ]",8,"- - 0 + + - "
94,"[ -1 5 -10 10 5 -1 ]",8,"- + - + + - "
112,"[ -1 5 10 -10 5 -1 ]",8,"- + + - + - "
127,"[ -1 5 10 0 -5 -1 ]",8,"- + + 0 - - "
145,"[ -1 5 0 10 -5 -1 ]",8,"- + 0 + - - "
157,"[ -1 5 0 0 5 -1 ]",8,"- + 0 0 + - "
214,"[ -1 0 10 0 0 -1 ]",8,"- 0 + 0 0 - "
232,"[ -1 0 0 10 0 -1 ]",8,"- 0 0 + 0 - "
