Step,Sequence,Sum,Choices
8,"[ 1 3 0 -1 ]",3,"+ + 0 - "
20,"[ 1 0 3 -1 ]",3,"+ 0 + - "
34,"[ -1 3 0 1 ]",3,"- + 0 + "
46,"[ -1 0 3 1 ]",3,"- 0 + + "
63,"[ 0 3 0 0 ]",3,"0 + 0 0 "
75,"[ 0 0 3 0 ]",3,"0 0 + 0 "
