Step,Sequence,Sum,Choices
52,"[ -1 -5 0 10 5 -1 ]",8,"- - 0 + + - "
70,"[ -1 -5 10 0 5 -1 ]",8,"- - + 0 + - "
73,"[ -1 -5 10 10 -5 -1 ]",8,"- - + + - - "
130,"[ -1 0 0 10 0 -1 ]",8,"- 0 0 + 0 - "
148,"[ -1 0 10 0 0 -1 ]",8,"- 0 + 0 0 - "
187,"[ -1 5 -10 10 5 -1 ]",8,"- + - + + - "
205,"[ -1 5 0 0 5 -1 ]",8,"- + 0 0 + - "
208,"[ -1 5 0 10 -5 -1 ]",8,"- + 0 + - - "
223,"[ -1 5 10 -10 5 -1 ]",8,"- + + - + - "
226,"[ -1 5 10 0 -5 -1 ]",8,"- + + 0 - - "
