Step,Sequence,Sum,Choices
9,"[ 0 0 0 4 1 ]",5,"0 0 0 + + "
20,"[ 0 0 6 0 -1 ]",5,"0 0 + 0 - "
53,"[ 0 -4 6 4 -1 ]",5,"0 - + + - "
57,"[ 0 4 0 0 1 ]",5,"0 + 0 0 + "
77,"[ 0 4 6 -4 -1 ]",5,"0 + + - - "
100,"[ -1 0 6 0 0 ]",5,"- 0 + 0 0 "
133,"[ -1 -4 6 4 0 ]",5,"- - + + 0 "
157,"[ -1 4 6 -4 0 ]",5,"- + + - 0 "
169,"[ 1 0 0 4 0 ]",5,"+ 0 0 + 0 "
217,"[ 1 4 0 0 0 ]",5,"+ + 0 0 0 "
