Step,Sequence,Sum,Choices
6,"[ 1 3 0 -1 ]",3,"+ + 0 - "
12,"[ 1 0 3 -1 ]",3,"+ 0 + - "
32,"[ 0 3 0 0 ]",3,"0 + 0 0 "
38,"[ 0 0 3 0 ]",3,"0 0 + 0 "
58,"[ -1 3 0 1 ]",3,"- + 0 + "
64,"[ -1 0 3 1 ]",3,"- 0 + + "
